date,hour,channel,revenue,checks,paid_checks,AOV
2026-02-15,9,Banquet,29605.5,1,1,29605.5
2026-02-15,12,Restaurant,42503.4,14,14,3035.957142857143
2026-02-15,13,Delivery,3820.75,2,2,1910.375
2026-02-15,14,Restaurant,112606.72499999999,19,19,5926.669736842105
2026-02-15,15,Restaurant,103436.5,18,18,5746.472222222223
2026-02-15,16,Restaurant,72377.5,17,15,4825.166666666667
2026-02-15,17,Restaurant,102962.625,16,16,6435.1640625
2026-02-15,18,Restaurant,35481.125,9,9,3942.347222222222
2026-02-16,11,Aggregator,6785.549999999999,5,5,1357.11
2026-02-16,12,Pickup,5431.5,1,1,5431.5
2026-02-16,12,Aggregator,4498.2,3,3,1499.3999999999999
2026-02-16,13,Aggregator,15648.499999999998,8,8,1956.0624999999998
2026-02-16,14,Aggregator,3733.2000000000003,3,3,1244.4
2026-02-16,14,Pickup,1573.35,2,2,786.675
2026-02-16,15,Aggregator,11077.199999999997,4,4,2769.2999999999993
2026-02-16,16,Aggregator,6234.75,4,4,1558.6875
2026-02-16,18,Aggregator,19736.999999999996,6,6,3289.4999999999995
2026-02-16,18,Delivery,7408.77,5,5,1481.7540000000001
2026-02-16,18,Pickup,14576.65,3,3,4858.883333333333
2026-02-16,20,Aggregator,10809.45,5,5,2161.8900000000003
2026-02-16,22,Aggregator,3366.0,1,1,3366.0
2026-02-16,10,Restaurant,4352.0,3,3,1450.6666666666667
2026-02-16,15,Delivery,4111.45,3,1,4111.45
2026-02-16,17,Restaurant,30047.5,9,9,3338.6111111111113
2026-02-16,19,Restaurant,44356.4,9,9,4928.488888888889
2026-02-16,21,Restaurant,10671.9625,3,3,3557.320833333333
2026-02-17,9,Aggregator,7925.4,4,4,1981.35
2026-02-17,10,Aggregator,3710.25,4,4,927.5625
2026-02-17,10,Delivery,3000.5,1,1,3000.5
2026-02-17,15,Aggregator,4306.95,1,1,4306.95
2026-02-17,15,Pickup,2726.8,1,1,2726.8
2026-02-17,17,Aggregator,5802.099999999999,4,4,1450.5249999999999
2026-02-17,17,Delivery,10440.55,4,4,2610.1375
2026-02-17,17,Pickup,3587.0,1,1,3587.0
2026-02-17,18,Delivery,5384.750000000001,3,3,1794.916666666667
2026-02-17,18,Pickup,1496.8500000000001,1,1,1496.8500000000001
2026-02-17,21,Aggregator,4681.8,1,1,4681.8
2026-02-17,11,Restaurant,22150.15,11,10,2215.0150000000003
2026-02-17,8,Restaurant,255.0,1,1,255.0
2026-02-17,12,Restaurant,32291.5,16,13,2483.9615384615386
2026-02-17,13,Restaurant,28534.5,8,8,3566.8125
2026-02-17,14,Restaurant,53891.7,12,12,4490.974999999999
2026-02-17,16,Restaurant,79216.6,14,13,6093.584615384616
2026-02-17,19,Restaurant,78546.8,16,16,4909.175
2026-02-17,20,Restaurant,32126.175,10,9,3569.575
2026-02-18,10,Aggregator,5416.2,2,2,2708.1
2026-02-18,12,Aggregator,17128.35,4,4,4282.0875
2026-02-18,13,Aggregator,6380.099999999999,2,2,3190.0499999999997
2026-02-18,13,Delivery,891.65,1,1,891.65
2026-02-18,14,Aggregator,13838.85,8,8,1729.85625
2026-02-18,14,Delivery,6046.9,2,2,3023.45
2026-02-18,15,Aggregator,4972.5,3,3,1657.5
2026-02-18,15,Delivery,11991.8,2,2,5995.9
2026-02-18,16,Delivery,13097.65,4,4,3274.4125
2026-02-18,16,Aggregator,5217.299999999999,2,2,2608.6499999999996
2026-02-18,9,Restaurant,26279.45,11,11,2389.0409090909093
2026-02-18,11,Restaurant,32099.399999999998,16,16,2006.2124999999999
2026-02-18,17,Restaurant,15238.8,8,6,2539.7999999999997
2026-02-18,18,Restaurant,67440.7,11,11,6130.972727272727
2026-02-18,19,Restaurant,74223.275,10,10,7422.327499999999
2026-02-18,20,Restaurant,37479.05,7,7,5354.150000000001
2026-02-18,21,Restaurant,25908.0,6,6,4318.0
2026-02-19,8,Pickup,8111.55,2,2,4055.775
2026-02-19,11,Aggregator,4322.25,3,3,1440.75
2026-02-19,11,Pickup,2525.3500000000004,2,2,1262.6750000000002
2026-02-19,14,Aggregator,13929.8,4,4,3482.45
2026-02-19,18,Aggregator,22414.5,8,7,3202.0714285714284
2026-02-19,19,Aggregator,14994.0,6,6,2499.0
2026-02-19,19,Pickup,1916.75,2,2,958.375
2026-02-19,19,Delivery,8598.6,3,3,2866.2000000000003
2026-02-19,20,Delivery,2493.05,1,1,2493.05
2026-02-19,20,Aggregator,6494.85,3,3,2164.9500000000003
2026-02-19,9,Restaurant,14416.0,9,8,1802.0
2026-02-19,10,Restaurant,11123.1,5,5,2224.62
2026-02-19,12,Restaurant,47346.274999999994,19,18,2630.3486111111106
2026-02-19,13,Restaurant,44560.06,16,13,3427.6969230769228
2026-02-19,15,Restaurant,20546.2,9,8,2568.275
2026-02-19,16,Restaurant,26500.662500000002,9,9,2944.5180555555557
2026-02-19,17,Restaurant,23242.4,6,6,3873.7333333333336
2026-02-19,21,Restaurant,21869.225000000002,11,10,2186.9225
2026-02-19,22,Restaurant,6494.0,3,2,3247.0
2026-02-20,9,Aggregator,6584.950000000001,4,4,1646.2375000000002
2026-02-20,12,Aggregator,14037.75,6,6,2339.625
2026-02-20,12,Pickup,1535.1,1,1,1535.1
2026-02-20,16,Delivery,13122.3,3,3,4374.099999999999
2026-02-20,16,Aggregator,4077.4500000000003,3,3,1359.15
2026-02-20,19,Aggregator,18214.65,6,6,3035.775
2026-02-20,19,Delivery,13248.949999999997,6,6,2208.158333333333
2026-02-20,20,Aggregator,22927.05,5,5,4585.41
2026-02-20,20,Delivery,2557.65,1,1,2557.65
2026-02-20,8,Restaurant,2133.5,1,1,2133.5
2026-02-20,10,Restaurant,9174.475,5,5,1834.895
2026-02-20,11,Restaurant,19244.85,10,10,1924.485
2026-02-20,13,Restaurant,23320.600000000002,8,8,2915.0750000000003
2026-02-20,14,Restaurant,33008.049999999996,11,9,3667.5611111111107
2026-02-20,15,Restaurant,14759.4,5,5,2951.88
2026-02-20,17,Restaurant,46006.675,8,8,5750.834375
2026-02-20,18,Restaurant,77318.125,13,12,6443.177083333333
2026-02-20,21,Restaurant,23509.725000000002,12,10,2350.9725000000003
2026-02-21,9,Pickup,2338.35,1,1,2338.35
2026-02-21,9,Aggregator,5821.65,2,2,2910.825
2026-02-21,10,Delivery,7769.85,3,3,2589.9500000000003
2026-02-21,11,Aggregator,3901.5,2,2,1950.75
2026-02-21,13,Aggregator,13836.3,6,6,2306.0499999999997
2026-02-21,13,Delivery,5361.8,2,2,2680.9
2026-02-21,15,Aggregator,13162.25,6,6,2193.7083333333335
2026-02-21,15,Pickup,7950.05,2,2,3975.025
2026-02-21,16,Delivery,23040.100000000002,6,6,3840.016666666667
2026-02-21,16,Aggregator,17100.3,6,6,2850.0499999999997
2026-02-21,20,Delivery,9021.05,3,3,3007.0166666666664
2026-02-21,20,Aggregator,6257.7,3,3,2085.9
2026-02-21,21,Aggregator,6496.549999999999,2,2,3248.2749999999996
2026-02-21,21,Delivery,3798.65,3,2,1899.325
2026-02-21,22,Pickup,169.15,1,1,169.15
2026-02-21,12,Restaurant,35606.5,13,13,2738.9615384615386
2026-02-21,14,Restaurant,71836.04999999999,14,14,5131.146428571427
2026-02-21,17,Restaurant,62585.50000000001,16,15,4172.366666666667
2026-02-21,18,Restaurant,87338.35,19,18,4852.1305555555555
2026-02-21,19,Restaurant,116850.775,14,13,8988.521153846154
2026-02-22,9,Aggregator,4031.5499999999997,2,2,2015.7749999999999
2026-02-22,9,Delivery,2425.0499999999997,1,1,2425.0499999999997
2026-02-22,11,Aggregator,948.6,1,1,948.6
2026-02-22,12,Delivery,5738.35,2,2,2869.175
2026-02-22,14,Delivery,7469.8,3,3,2489.9333333333334
2026-02-22,16,Delivery,12683.7,4,4,3170.925
2026-02-22,16,Aggregator,20303.100000000002,5,5,4060.6200000000003
2026-02-22,17,Delivery,3645.65,1,1,3645.65
2026-02-22,17,Aggregator,9371.25,4,4,2342.8125
2026-02-22,18,Delivery,15676.550000000001,5,5,3135.3100000000004
2026-02-22,18,Aggregator,14841.0,3,3,4947.0
2026-02-22,19,Aggregator,15896.7,5,5,3179.34
2026-02-22,19,Delivery,10664.1,5,5,2132.82
2026-02-22,20,Delivery,4578.95,2,2,2289.475
2026-02-22,8,Banquet,43826.0,1,1,43826.0
2026-02-22,10,Restaurant,24637.59,7,7,3519.655714285714
2026-02-22,13,Restaurant,51819.825,9,9,5757.758333333333
2026-02-22,15,Restaurant,32355.249999999993,10,10,3235.524999999999
2026-02-22,17,Banquet,28449.5,1,1,28449.5
2026-02-22,21,Restaurant,13914.5,5,5,2782.9
2026-02-23,14,Delivery,17119.85,4,4,4279.9625
2026-02-23,9,Aggregator,6839.099999999999,3,3,2279.7
2026-02-23,9,Pickup,841.5,1,1,841.5
2026-02-23,12,Aggregator,17777.75,6,6,2962.9583333333335
2026-02-23,13,Aggregator,8766.9,3,3,2922.2999999999997
2026-02-23,13,Pickup,7290.450000000001,3,3,2430.15
2026-02-23,14,Aggregator,8667.449999999999,3,3,2889.1499999999996
2026-02-23,17,Aggregator,14871.599999999999,4,4,3717.8999999999996
2026-02-23,17,Pickup,6604.5,2,2,3302.25
2026-02-23,17,Delivery,24286.2,6,6,4047.7000000000003
2026-02-23,20,Aggregator,6586.65,3,2,3293.325
2026-02-23,10,Restaurant,35848.75,12,12,2987.3958333333335
2026-02-23,15,Restaurant,43243.75,10,10,4324.375
2026-02-23,18,Restaurant,87935.05,18,17,5172.650000000001
2026-02-23,19,Restaurant,98203.04999999999,12,11,8927.55
2026-02-23,21,Restaurant,27281.600000000002,9,7,3897.371428571429
2026-02-23,22,Restaurant,1683.0,2,1,1683.0
2026-02-24,11,Delivery,8664.9,2,2,4332.45
2026-02-24,10,Aggregator,5224.95,3,3,1741.6499999999999
2026-02-24,11,Aggregator,6179.5,1,1,6179.5
2026-02-24,11,Pickup,9214.0,2,2,4607.0
2026-02-24,12,Aggregator,6051.15,3,3,2017.05
2026-02-24,13,Aggregator,9810.7,4,4,2452.675
2026-02-24,14,Delivery,7293.0,3,3,2431.0
2026-02-24,14,Aggregator,6158.25,3,3,2052.75
2026-02-24,14,Pickup,969.0,1,1,969.0
2026-02-24,16,Pickup,5451.9,1,1,5451.9
2026-02-24,17,Aggregator,14412.6,4,4,3603.15
2026-02-24,17,Delivery,7470.65,1,1,7470.65
2026-02-24,18,Delivery,5765.549999999999,2,2,2882.7749999999996
2026-02-24,20,Aggregator,7764.749999999999,3,3,2588.2499999999995
2026-02-24,9,Restaurant,19708.1,10,10,1970.81
2026-02-24,13,Delivery,663.0,1,1,663.0
2026-02-24,15,Restaurant,37013.25,9,8,4626.65625
2026-02-24,19,Restaurant,42602.0,7,7,6086.0
2026-02-24,21,Restaurant,12937.0,5,3,4312.333333333333
2026-02-25,13,Pickup,4278.05,3,3,1426.0166666666667
2026-02-25,13,Delivery,3754.45,2,2,1877.225
2026-02-25,13,Aggregator,2333.25,2,2,1166.625
2026-02-25,14,Aggregator,3190.05,2,2,1595.025
2026-02-25,16,Aggregator,9769.050000000001,2,2,4884.525000000001
2026-02-25,17,Delivery,14739.0,3,3,4913.0
2026-02-25,17,Aggregator,3304.8,2,2,1652.4
2026-02-25,21,Aggregator,8200.8,3,3,2733.6
2026-02-25,9,Restaurant,26221.99,11,11,2383.8172727272727
2026-02-25,10,Restaurant,27216.574999999997,7,7,3888.0821428571426
2026-02-25,11,Restaurant,5321.0,4,3,1773.6666666666667
2026-02-25,12,Restaurant,18717.0,10,10,1871.7
2026-02-25,15,Restaurant,26786.05,9,9,2976.2277777777776
2026-02-25,18,Restaurant,44186.4,10,9,4909.6
2026-02-25,19,Restaurant,64022.51,12,12,5335.2091666666665
2026-02-25,20,Restaurant,7219.9,6,3,2406.633333333333
2026-02-26,18,Delivery,16528.25,4,4,4132.0625
2026-02-26,9,Pickup,3441.65,1,1,3441.65
2026-02-26,10,Aggregator,1415.25,1,1,1415.25
2026-02-26,10,Delivery,6730.299999999999,2,2,3365.1499999999996
2026-02-26,11,Aggregator,5806.35,3,3,1935.45
2026-02-26,12,Aggregator,12232.35,5,5,2446.4700000000003
2026-02-26,14,Delivery,16220.55,4,4,4055.1375
2026-02-26,14,Aggregator,3756.1499999999996,2,2,1878.0749999999998
2026-02-26,16,Delivery,1826.65,1,1,1826.65
2026-02-26,16,Aggregator,6564.55,3,3,2188.1833333333334
2026-02-26,17,Aggregator,15368.849999999999,5,5,3073.7699999999995
2026-02-26,17,Delivery,13288.900000000001,4,4,3322.2250000000004
2026-02-26,17,Pickup,8426.9,4,4,2106.725
2026-02-26,18,Aggregator,26989.2,6,6,4498.2
2026-02-26,18,Pickup,2823.7000000000003,2,2,1411.8500000000001
2026-02-26,19,Aggregator,13379.85,4,4,3344.9625
2026-02-26,19,Delivery,4585.75,2,2,2292.875
2026-02-26,21,Aggregator,12928.5,4,4,3232.125
2026-02-09,14,Pickup,9849.800000000001,3,3,3283.266666666667
2026-02-09,20,Delivery,2890.85,1,1,2890.85
2026-02-09,20,Pickup,2697.9,1,1,2697.9
2026-02-09,21,Delivery,306.0,3,1,306.0
2026-02-09,21,Aggregator,6823.799999999999,2,2,3411.8999999999996
2026-02-10,11,Pickup,3077.0,1,1,3077.0
2026-02-10,13,Aggregator,4903.65,1,1,4903.65
2026-02-10,13,Delivery,3169.65,2,2,1584.825
2026-02-10,13,Pickup,58.65,1,1,58.65
2026-02-10,14,Pickup,1963.5,1,1,1963.5
2026-02-10,20,Pickup,858.5,1,1,858.5
2026-02-10,21,Delivery,3779.95,1,1,3779.95
2026-02-10,21,Pickup,2241.45,1,1,2241.45
2026-02-10,22,Restaurant,1725.5,1,1,1725.5
2026-02-11,1,Delivery,2658.8,1,1,2658.8
2026-02-11,13,Aggregator,6196.5,4,4,1549.125
2026-02-11,13,Pickup,3809.7,2,2,1904.85
2026-02-11,15,Delivery,3176.4500000000003,2,2,1588.2250000000001
2026-02-11,17,Aggregator,1751.85,1,1,1751.85
2026-02-11,17,Pickup,2552.55,1,1,2552.55
2026-02-11,20,Delivery,5006.5,2,2,2503.25
2026-02-11,21,Aggregator,3480.7499999999995,2,2,1740.3749999999998
2026-02-12,17,Pickup,1879.3500000000001,1,1,1879.3500000000001
2026-02-12,19,Pickup,3570.0,1,1,3570.0
2026-02-12,20,Aggregator,8453.25,2,2,4226.625
2026-02-12,21,Delivery,2175.15,1,1,2175.15
2026-02-12,19,Delivery,527.0,1,1,527.0
2026-02-13,22,Delivery,1776.5,1,1,1776.5
2026-02-13,14,Aggregator,3312.45,2,2,1656.225
2026-02-13,18,Pickup,9137.075,3,3,3045.691666666667
2026-02-13,19,Pickup,1053.15,2,1,1053.15
2026-02-14,9,Delivery,2098.65,1,1,2098.65
2026-02-14,10,Delivery,6696.3,2,2,3348.15
2026-02-14,16,Aggregator,18444.149999999998,7,7,2634.878571428571
2026-02-14,16,Pickup,2330.7000000000003,1,1,2330.7000000000003
2026-02-14,18,Delivery,8579.9,2,2,4289.95
2026-02-15,20,Delivery,5881.1500000000015,1,1,5881.1500000000015
2026-02-15,22,Delivery,1915.05,1,1,1915.05
2026-02-14,11,Banquet,108817.0,1,1,108817.0
2026-02-15,21,Pickup,2147.1,1,1,2147.1
2026-02-15,10,Pickup,2646.9,1,1,2646.9
2026-02-15,13,Aggregator,2922.3,1,1,2922.3
2026-02-15,19,Pickup,2958.0,1,1,2958.0
2026-02-15,13,Banquet,19380.0,1,1,19380.0
2026-02-16,11,Delivery,1853.85,1,1,1853.85
2026-02-16,12,Delivery,5001.4,2,2,2500.7
2026-02-16,13,Delivery,925.65,1,1,925.65
2026-02-16,16,Delivery,2357.0499999999997,1,1,2357.0499999999997
2026-02-16,9,Restaurant,7102.599999999999,7,6,1183.7666666666667
2026-02-17,18,Aggregator,3916.7999999999993,2,2,1958.3999999999996
2026-02-17,17,Banquet,35011.5,1,1,35011.5
2026-02-18,12,Delivery,1711.05,1,1,1711.05
2026-02-18,15,Pickup,5054.1,1,1,5054.1
2026-02-18,8,Restaurant,1094.8,1,1,1094.8
2026-02-19,14,Delivery,8982.8,2,2,4491.4
2026-02-20,12,Delivery,10589.3,2,2,5294.65
2026-02-20,19,Pickup,637.5,1,1,637.5
2026-02-21,9,Delivery,1842.8,1,1,1842.8
2026-02-21,10,Aggregator,4605.299999999999,2,2,2302.6499999999996
2026-02-21,21,Pickup,4036.65,1,1,4036.65
2026-02-21,8,Restaurant,255.0,1,1,255.0
2026-02-21,22,Delivery,425.0,1,1,425.0
2026-02-22,14,Aggregator,6584.95,2,2,3292.475
2026-02-22,17,Pickup,13588.95,2,2,6794.475
2026-02-22,18,Pickup,5559.0,2,2,2779.5
2026-02-22,19,Pickup,2363.0,1,1,2363.0
2026-02-22,20,Aggregator,5974.65,3,3,1991.55
2026-02-22,12,Banquet,33884.4,1,1,33884.4
2026-02-23,20,Pickup,4755.749999999999,1,1,4755.749999999999
2026-02-23,9,Delivery,4943.6,3,3,1647.8666666666668
2026-02-23,11,Aggregator,803.25,1,1,803.25
2026-02-23,13,Delivery,5583.65,2,2,2791.825
2026-02-23,14,Pickup,2583.15,1,1,2583.15
2026-02-23,16,Pickup,7498.7,2,2,3749.35
2026-02-23,16,Aggregator,3578.5,1,1,3578.5
2026-02-23,16,Delivery,2668.15,1,1,2668.15
2026-02-24,10,Delivery,1632.0,2,2,816.0
2026-02-24,12,Delivery,1506.2,1,1,1506.2
2026-02-24,13,Pickup,1359.15,1,1,1359.15
2026-02-24,16,Aggregator,12890.25,2,2,6445.125
2026-02-24,16,Delivery,5002.25,1,1,5002.25
2026-02-24,18,Aggregator,5278.5,2,2,2639.25
2026-02-25,14,Pickup,578.0,1,1,578.0
2026-02-25,16,Delivery,4283.15,1,1,4283.15
2026-02-25,17,Pickup,1581.0,1,1,1581.0
2026-02-25,21,Pickup,3111.0,1,1,3111.0
2026-02-25,14,Banquet,54374.5,1,1,54374.5
2026-02-25,21,Delivery,425.0,1,1,425.0
2026-02-26,9,Aggregator,948.6,1,1,948.6
2026-02-26,12,Pickup,2949.5,1,1,2949.5
2026-02-26,13,Restaurant,58957.275,20,19,3103.0144736842108
2026-02-26,15,Restaurant,16982.149999999998,6,5,3396.4299999999994
2026-02-26,22,Restaurant,2856.0,1,1,2856.0
2026-02-27,16,Delivery,17635.8,5,4,4408.95
2026-02-27,10,Aggregator,6066.45,4,4,1516.6125
2026-02-27,13,Delivery,8876.549999999997,4,4,2219.1374999999994
2026-02-27,13,Aggregator,9134.099999999999,4,4,2283.5249999999996
2026-02-27,13,Pickup,2805.0,1,1,2805.0
2026-02-27,16,Aggregator,4642.7,2,2,2321.35
2026-02-27,17,Aggregator,20714.499999999996,7,6,3452.416666666666
2026-02-27,17,Delivery,15526.949999999999,4,4,3881.7374999999997
2026-02-27,18,Aggregator,15299.999999999998,7,7,2185.7142857142853
2026-02-27,18,Delivery,9646.650000000001,4,4,2411.6625000000004
2026-02-27,20,Pickup,2629.05,1,1,2629.05
2026-02-27,11,Restaurant,12201.75,6,6,2033.625
2026-02-27,12,Restaurant,21879.0,9,9,2431.0
2026-02-27,14,Restaurant,34422.45,11,11,3129.3136363636363
2026-02-27,15,Restaurant,23307.85,5,5,4661.57
2026-02-27,19,Restaurant,92144.25,18,18,5119.125
2026-02-27,20,Delivery,2354.5,2,2,1177.25
2026-02-27,21,Restaurant,32890.75,12,10,3289.075
2026-02-28,19,Delivery,5774.9,4,4,1443.725
2026-02-28,14,Aggregator,15407.099999999999,6,6,2567.85
2026-02-28,14,Delivery,8935.2,3,3,2978.4
2026-02-28,14,Pickup,4233.0,1,1,4233.0
2026-02-28,16,Pickup,10103.95,4,4,2525.9875
2026-02-28,16,Aggregator,2088.45,1,1,2088.45
2026-02-28,17,Pickup,2788.0,1,1,2788.0
2026-02-28,17,Delivery,11706.2,3,3,3902.066666666667
2026-02-28,17,Aggregator,15919.65,4,4,3979.9125
2026-02-28,19,Aggregator,16790.9,5,5,3358.1800000000003
2026-02-28,9,Restaurant,17895.9,6,6,2982.65
2026-02-28,10,Restaurant,17252.45,5,5,3450.4900000000002
2026-02-28,11,Restaurant,26115.399999999998,11,10,2611.54
2026-02-28,12,Restaurant,24781.75,13,12,2065.1458333333335
2026-02-28,13,Restaurant,42599.45,11,10,4259.945
2026-02-28,15,Restaurant,78422.275,15,15,5228.151666666667
2026-02-28,16,Delivery,9607.55,3,3,3202.5166666666664
2026-02-28,18,Restaurant,65326.75,11,10,6532.675
2026-02-28,20,Restaurant,35790.1,10,10,3579.0099999999998
2026-02-28,21,Restaurant,13030.925,6,5,2606.185
2026-02-26,20,Restaurant,20714.075,5,5,4142.8150000000005
2026-02-27,20,Aggregator,2088.45,1,1,2088.45
2026-02-27,22,Restaurant,0.0,1,0,
2026-02-28,22,Delivery,0.0,1,0,
2026-02-28,16,Banquet,0.0,1,0,
2025-02-01,13,Aggregator,2509.2,1,1,2509.2
2025-02-01,14,Aggregator,7296.4,3,3,2432.133333333333
2025-02-01,14,Pickup,4250.0,2,2,2125.0
2025-02-01,15,Aggregator,14008.0,6,6,2334.6666666666665
2025-02-01,15,Delivery,1810.5,1,1,1810.5
2025-02-01,19,Aggregator,33095.6,11,11,3008.690909090909
2025-02-01,19,Delivery,15920.5,5,5,3184.1
2025-02-01,10,Restaurant,42411.175,16,16,2650.6984375
2025-02-01,11,Restaurant,28056.8,11,11,2550.6181818181817
2025-02-01,12,Restaurant,39398.350000000006,16,16,2462.3968750000004
2025-02-01,13,Delivery,265.2,1,1,265.2
2025-02-01,16,Restaurant,93815.34999999999,21,21,4467.397619047619
2025-02-01,17,Restaurant,110248.4,23,23,4793.408695652173
2025-02-01,18,Restaurant,124173.1,18,18,6898.5055555555555
2025-02-01,20,Restaurant,52672.8,9,9,5852.533333333334
2025-02-01,21,Restaurant,23358.000000000004,3,3,7786.000000000001
2025-02-02,16,Aggregator,8588.400000000001,5,5,1717.6800000000003
2025-02-02,16,Delivery,5788.5,2,2,2894.25
2025-02-02,17,Delivery,7412.0,1,1,7412.0
2025-02-02,17,Aggregator,12977.8,6,6,2162.9666666666667
2025-02-02,19,Pickup,714.0,1,1,714.0
2025-02-02,19,Aggregator,6113.200000000001,4,4,1528.3000000000002
2025-02-02,9,Restaurant,13878.8,6,6,2313.133333333333
2025-02-02,10,Restaurant,22321.0,5,5,4464.2
2025-02-02,11,Restaurant,21671.6,8,8,2708.95
2025-02-02,12,Restaurant,40234.325,13,13,3094.9480769230768
2025-02-02,13,Restaurant,69303.9,16,16,4331.49375
2025-02-02,14,Restaurant,94712.09999999999,20,20,4735.605
2025-02-02,15,Restaurant,31144.0,8,8,3893.0
2025-02-02,18,Restaurant,102875.5,14,14,7348.25
2025-02-02,20,Restaurant,16315.75,4,4,4078.9375
2025-02-02,21,Restaurant,10931.0,4,4,2732.75
2025-02-03,12,Aggregator,8377.6,5,5,1675.52
2025-02-03,12,Delivery,18113.5,6,6,3018.9166666666665
2025-02-03,14,Aggregator,11120.04,5,5,2224.0080000000003
2025-02-03,15,Aggregator,19278.0,8,8,2409.75
2025-02-03,16,Aggregator,1156.0,1,1,1156.0
2025-02-03,17,Delivery,9731.65,4,4,2432.9125
2025-02-03,17,Aggregator,9220.8,3,3,3073.6
2025-02-03,9,Delivery,1793.5,1,1,1793.5
2025-02-03,10,Restaurant,11206.4,7,7,1600.9142857142856
2025-02-03,11,Restaurant,11888.1,7,7,1698.3
2025-02-03,13,Restaurant,37381.3,14,14,2670.092857142857
2025-02-03,19,Restaurant,92868.45000000001,10,10,9286.845000000001
2025-02-03,20,Restaurant,33912.2375,10,10,3391.22375
2025-02-03,21,Restaurant,18955.0,5,5,3791.0
2025-02-04,10,Aggregator,1434.8,1,1,1434.8
2025-02-04,11,Aggregator,1931.1999999999998,1,1,1931.1999999999998
2025-02-04,14,Delivery,5108.5,2,2,2554.25
2025-02-04,14,Aggregator,7697.6,4,4,1924.4
2025-02-04,15,Delivery,5244.5,3,3,1748.1666666666667
2025-02-04,16,Pickup,1887.0,1,1,1887.0
2025-02-04,17,Aggregator,2686.0,1,1,2686.0
2025-02-04,19,Aggregator,24731.6,9,9,2747.9555555555553
2025-02-04,19,Delivery,10149.0,4,4,2537.25
2025-02-04,19,Pickup,15997.0,2,2,7998.5
2025-02-04,20,Aggregator,9513.2,5,5,1902.64
2025-02-04,21,Aggregator,7473.200000000001,3,3,2491.066666666667
2025-02-04,9,Restaurant,32373.95,13,13,2490.3038461538463
2025-02-04,11,Delivery,2747.2,4,4,686.8
2025-02-04,12,Restaurant,50975.35,17,17,2998.5499999999997
2025-02-04,18,Restaurant,36167.5,5,5,7233.5
2025-02-04,22,Restaurant,1810.5,1,1,1810.5
2025-02-05,10,Aggregator,3304.7999999999997,3,3,1101.6
2025-02-05,11,Aggregator,3134.7999999999997,2,2,1567.3999999999999
2025-02-05,14,Aggregator,4018.8,2,2,2009.4
2025-02-05,16,Aggregator,6847.6,3,3,2282.5333333333333
2025-02-05,19,Aggregator,19393.600000000002,7,7,2770.514285714286
2025-02-05,20,Aggregator,13477.599999999999,7,7,1925.3714285714284
2025-02-05,21,Aggregator,17333.2,6,6,2888.866666666667
2025-02-05,12,Restaurant,26488.975,14,14,1892.0696428571428
2025-02-05,13,Restaurant,62350.899999999994,18,18,3463.9388888888884
2025-02-05,14,Delivery,3349.0,2,2,1674.5
2025-02-05,15,Restaurant,57410.275,20,20,2870.51375
2025-02-05,16,Delivery,1666.0,1,1,1666.0
2025-02-05,17,Restaurant,17374.0,7,7,2482.0
2025-02-05,18,Restaurant,36488.8,11,10,3648.88
2025-02-06,11,Aggregator,1264.8,2,2,632.4
2025-02-06,14,Aggregator,10206.8,2,2,5103.4
2025-02-06,14,Delivery,20553.0,3,3,6851.0
2025-02-06,17,Aggregator,2067.2,1,1,2067.2
2025-02-06,17,Delivery,2935.9,3,3,978.6333333333333
2025-02-06,18,Aggregator,12355.599999999999,4,4,3088.8999999999996
2025-02-06,18,Pickup,5185.0,2,2,2592.5
2025-02-06,20,Aggregator,9132.4,4,4,2283.1
2025-02-06,21,Aggregator,14980.4,8,8,1872.55
2025-02-06,12,Restaurant,45194.075000000004,19,19,2378.63552631579
2025-02-06,15,Restaurant,52198.5,15,15,3479.9
2025-02-06,16,Restaurant,34933.3,9,9,3881.477777777778
2025-02-06,19,Restaurant,46586.8,11,11,4235.163636363636
2025-02-07,13,Aggregator,14939.6,5,5,2987.92
2025-02-07,13,Delivery,8075.0,3,3,2691.6666666666665
2025-02-07,14,Aggregator,13241.3,7,7,1891.6142857142856
2025-02-07,14,Delivery,1852.15,2,2,926.075
2025-02-07,16,Aggregator,8030.799999999999,3,3,2676.933333333333
2025-02-07,16,Delivery,5151.0,3,3,1717.0
2025-02-07,17,Aggregator,17741.199999999997,6,6,2956.8666666666663
2025-02-07,17,Delivery,10999.0,3,3,3666.3333333333335
2025-02-07,19,Pickup,2186.2,2,2,1093.1
2025-02-07,19,Aggregator,12886.0,7,7,1840.857142857143
2025-02-07,21,Aggregator,10499.2,5,5,2099.84
2025-02-07,10,Restaurant,21777.0,11,11,1979.7272727272727
2025-02-07,11,Restaurant,31604.445,12,12,2633.70375
2025-02-07,12,Restaurant,16745.0,6,6,2790.8333333333335
2025-02-07,15,Restaurant,54940.174999999996,18,17,3231.7749999999996
2025-02-07,18,Restaurant,91930.90000000001,12,12,7660.908333333334
2025-02-07,20,Restaurant,78715.1,12,12,6559.591666666667
2025-02-07,22,Restaurant,16762.0,6,6,2793.6666666666665
2025-02-08,12,Aggregator,21834.8,9,9,2426.088888888889
2025-02-08,12,Pickup,6162.5,2,2,3081.25
2025-02-08,14,Aggregator,9900.8,5,5,1980.1599999999999
2025-02-08,14,Delivery,4641.0,1,1,4641.0
